Repository URL,APK Paths,APK Count,Folder Path
https://github.com/patw/ElasticSensorDump,ElasticSensorDump/app-release.apk,1,H:\src_with_apk\patw_ElasticSensorDump
https://github.com/josefakir/liomont,platforms/android/android-release.apk,1,H:\src_with_apk\josefakir_liomont
https://github.com/marcb1/droid-ssh,scp/scp-release.apk,1,H:\src_with_apk\marcb1_droid-ssh
https://github.com/martinohanlon/BlueDot,clients/android/app/release/app-release.apk,1,H:\src_with_apk\martinohanlon_BlueDot
https://github.com/Crescent-Labs/iqra-android,app-release.apk,1,H:\src_with_apk\Crescent-Labs_iqra-android
https://github.com/sukso96100/zionbob,app/app-release.apk,1,H:\src_with_apk\sukso96100_zionbob
https://github.com/qualitydixon/FlowCtrl,app/app-release.apk,1,H:\src_with_apk\qualitydixon_FlowCtrl
https://github.com/richthofen911/DemoApp,"Application/Application-release.apk, Application/build/outputs/apk/Application-debug-unaligned.apk, Application/build/outputs/apk/Application-debug.apk",3,H:\src_with_apk\richthofen911_DemoApp
https://github.com/ldm2468/gravity-brick-breaker,android/android-release.apk,1,H:\src_with_apk\ldm2468_gravity-brick-breaker
https://github.com/oliversride/Wordryo,build/outputs/apk/wordryo-debug.apk,1,H:\src_with_apk\oliversride_Wordryo
https://github.com/saint1991/GPSLogger,app/app-release.apk,1,H:\src_with_apk\saint1991_GPSLogger
https://github.com/gooooloo/timeAccumulater,"apk/DiDaDiDa.v.0.16.apk, apk/timeAccumulater.v.0.1.apk, apk/timeAccumulater.v.0.11.apk, apk/timeAccumulater.v.0.12.apk, apk/timeAccumulater.v.0.13.apk, apk/timeAccumulater.v.0.14.apk, apk/timeAccumulater.v.0.15.apk",7,H:\src_with_apk\gooooloo_timeAccumulater
https://github.com/Vanessa85/AppBibliotecaFain,app/app-release.apk,1,H:\src_with_apk\Vanessa85_AppBibliotecaFain
https://github.com/Darkhost/OnamHighSch,app/app-release.apk,1,H:\src_with_apk\Darkhost_OnamHighSch
https://github.com/TTTDevs/Diaspora-Native-WebApp,app/release/app-release.apk,1,H:\src_with_apk\TTTDevs_Diaspora-Native-WebApp
https://github.com/GIGAMOLE/NEON,app/app-release.apk,1,H:\src_with_apk\GIGAMOLE_NEON
https://github.com/dvsd/Completum,app/app-release.apk,1,H:\src_with_apk\dvsd_Completum
https://github.com/louiscarrese/ClopeCounter,app/clopecounter.apk,1,H:\src_with_apk\louiscarrese_ClopeCounter
https://github.com/DanishShah/TapTap,"app/TapTap_v1.1.apk, app/TapTap_v1.2.apk, app/app-release.apk",3,H:\src_with_apk\DanishShah_TapTap
https://github.com/NahroTo/Teleport-Ball,android/APK/android-release.apk,1,H:\src_with_apk\NahroTo_Teleport-Ball
https://github.com/mravert93/BathroomTracker,"app/app-release.apk, app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk, app/build/outputs/apk/app-release-unaligned.apk, app/build/outputs/apk/app-release-unsigned.apk",5,H:\src_with_apk\mravert93_BathroomTracker
https://github.com/Bruno-MIAGE/Kcal-Restaurants-of-the-Week,apk/app-release.apk,1,H:\src_with_apk\Bruno-MIAGE_Kcal-Restaurants-of-the-Week
https://github.com/caihongwang/ChatMe,bin/ChatMe.apk,1,H:\src_with_apk\caihongwang_ChatMe
https://github.com/corbinlc/GNURootOctave,GNURootOctave/GNURootOctave-release.apk,1,H:\src_with_apk\corbinlc_GNURootOctave
https://github.com/cwjh1002/ChoongamLunch,app/app-release.apk,1,H:\src_with_apk\cwjh1002_ChoongamLunch
https://github.com/thuxnder/androiddevice.info,"apks/submit.apk, apks/submit_auto.apk",2,H:\src_with_apk\thuxnder_androiddevice.info
https://github.com/razorpay/razorpay-android-sample-app,"app/RazorpaySampleApp.apk, release/rzp-sample-app-release-0.11.2.apk, release/rzp-sample-app-release-0.12.0.apk, release/rzp-sample-app-release-0.13.0.apk",4,H:\src_with_apk\razorpay_razorpay-android-sample-app
https://github.com/marcosdiez/IngressIntelToGps,"IntelUrlToGps/app/build/outputs/apk/debug/app-debug.apk, IntelUrlToGps/app/release/app-release.apk",2,H:\src_with_apk\marcosdiez_IngressIntelToGps
https://github.com/BusbyCreations/usaf-pfa-calc,app/release/app-release.apk,1,H:\src_with_apk\BusbyCreations_usaf-pfa-calc
https://github.com/VasanthSadhasivan/ORHS-Interact,ORHS Interact/app/app-release.apk,1,H:\src_with_apk\VasanthSadhasivan_ORHS-Interact
https://github.com/bobmwaniki/SERCOpenEnergyMonitorV3,app/app-release.apk,1,H:\src_with_apk\bobmwaniki_SERCOpenEnergyMonitorV3
https://github.com/jaredkaczynski/CarHud_2.4_Update2,bin/CarHud.apk,1,H:\src_with_apk\jaredkaczynski_CarHud_2.4_Update2
https://github.com/emulk/BeaconDetector,app/app-release.apk,1,H:\src_with_apk\emulk_BeaconDetector
https://github.com/phyochan/LolliZwaper-Android-App-,"app/app-release.apk, app/src/main/assets/file/mmsdsulfur.apk",2,H:\src_with_apk\phyochan_LolliZwaper-Android-App-
https://github.com/abanoubmilad/dayra,dayra/app/app-release.apk,1,H:\src_with_apk\abanoubmilad_dayra
https://github.com/AndreasPrang/DemokratieLiveAndroid,app/app-release.apk,1,H:\src_with_apk\AndreasPrang_DemokratieLiveAndroid
https://github.com/andrewpham/KhanAcademy-LearnAnything,app/app-release.apk,1,H:\src_with_apk\andrewpham_KhanAcademy-LearnAnything
https://github.com/cmurtheepic/ClockTime,app/app-release.apk,1,H:\src_with_apk\cmurtheepic_ClockTime
https://github.com/poofytoo/nextres,android-app/NextRes/app/app.apk,1,H:\src_with_apk\poofytoo_nextres
https://github.com/mkhuda/emsi-tether,app/app-release.apk,1,H:\src_with_apk\mkhuda_emsi-tether
https://github.com/msk610/Chemtris,android/Chemtris.apk,1,H:\src_with_apk\msk610_Chemtris
https://github.com/jamieadkins95/Heistr,app/app-release.apk,1,H:\src_with_apk\jamieadkins95_Heistr
https://github.com/HackPlan/AndroidArcMenu,library/demo.apk,1,H:\src_with_apk\HackPlan_AndroidArcMenu
https://github.com/godstale/VoiceCon,Android/VoiceCon.apk,1,H:\src_with_apk\godstale_VoiceCon
https://github.com/liarosge/apps4thess,Mobility/bin/Mobility.apk,1,H:\src_with_apk\liarosge_apps4thess
https://github.com/nesterione/psychological-tests-app-android,app/app-release.apk,1,H:\src_with_apk\nesterione_psychological-tests-app-android
https://github.com/stefanomunarini/Brightness-Controller-Android-AppWidget,Luminosita/Luminosita.apk,1,H:\src_with_apk\stefanomunarini_Brightness-Controller-Android-AppWidget
https://github.com/RSenApps/LSAutoSignIn,app/app-release.apk,1,H:\src_with_apk\RSenApps_LSAutoSignIn
https://github.com/aashishvanand/Flick,Flick.apk,1,H:\src_with_apk\aashishvanand_Flick
https://github.com/yeleman/SNISI-droid,dist_stable/SNISI.apk,1,H:\src_with_apk\yeleman_SNISI-droid
https://github.com/roys/java-android-developertools,"misc/release/developertools-1.1.3.apk, misc/release/developertools-2.0.0.apk, misc/release/developertools-2.0.1.apk, misc/release/developertools-2.0.2.apk, misc/release/developertools-2.0.3.apk, misc/release/developertools-2.0.4.apk, misc/release/developertools-2.0.5.apk, misc/release/developertools-2.0.6.apk, misc/release/developertools-2.0.7.apk, misc/release/developertools-2.0.8.apk, misc/release/developertools-2.0.9.apk, misc/release/developertools-2.1.0.apk, misc/release/developertools-2.1.1.apk, misc/release/developertools-2.1.2.apk",14,H:\src_with_apk\roys_java-android-developertools
https://github.com/marcellourbani/InEvents,internationsevents/internationsevents.apk,1,H:\src_with_apk\marcellourbani_InEvents
https://github.com/TobiasBielefeld/Simple-Solitaire,app/release/app-release.apk,1,H:\src_with_apk\TobiasBielefeld_Simple-Solitaire
https://github.com/mikemilla/copyshare,app/app-release.apk,1,H:\src_with_apk\mikemilla_copyshare
https://github.com/ndhunju/dailyJournal,graphics/3.1/DailyJournal3.1.apk,1,H:\src_with_apk\ndhunju_dailyJournal
https://github.com/lfdversluis/TUDirect-Android,"app/app.apk, app/build/apk/app-debug-unaligned.apk, app/build/apk/app-release-unaligned.apk, app/build/apk/app-release-unsigned.apk, app/build/apk/app-release.apk",5,H:\src_with_apk\lfdversluis_TUDirect-Android
https://github.com/smilecs/calabarpages,app/app-release.apk,1,H:\src_with_apk\smilecs_calabarpages
https://github.com/selcukcihan/sensors,app/app-release.apk,1,H:\src_with_apk\selcukcihan_sensors
https://github.com/abhijitvalluri/fitnotifications,app/release/app-release.apk,1,H:\src_with_apk\abhijitvalluri_fitnotifications
https://github.com/yuttadhammo/meditation-plus,app/app-release.apk,1,H:\src_with_apk\yuttadhammo_meditation-plus
https://github.com/donaldmunro/AARemu,"ARemRecorder/ARemRecorder.apk, ARemSample/ARemSample.apk",2,H:\src_with_apk\donaldmunro_AARemu
https://github.com/andrew749/HeartRateMonitor,"app/app-release.apk, app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk",3,H:\src_with_apk\andrew749_HeartRateMonitor
https://github.com/landru29/roller-derby-chronometer,app/app-release.apk,1,H:\src_with_apk\landru29_roller-derby-chronometer
https://github.com/NayaneshGupte/Android-Simple-Demos,ScrollingViews/app/app-release.apk,1,H:\src_with_apk\NayaneshGupte_Android-Simple-Demos
https://github.com/manassharma07/Curve_Fitting-AndroidApp,app/app-release.apk,1,H:\src_with_apk\manassharma07_Curve_Fitting-AndroidApp
https://github.com/idunnololz/igo,app/app-release.apk,1,H:\src_with_apk\idunnololz_igo
https://github.com/cpxiao/Sudoku,"apkfile/app-release.apk, app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk, app/build/outputs/apk/app-release-unaligned.apk",4,H:\src_with_apk\cpxiao_Sudoku
https://github.com/bdiegel/android-aloha-sample,app/app-release-v0.9.0.apk,1,H:\src_with_apk\bdiegel_android-aloha-sample
https://github.com/xfmax/BasePedo,"sample/basepedo-2016-01-06.apk, sample/basepedo-2016-01-31.apk, sample/basepedo-2016-02-29.apk, sample/basepedo-2020-05-23.apk, sample/basepedo.apk",5,H:\src_with_apk\xfmax_BasePedo
https://github.com/camilotejeiro/android_quotes_display_apps,"android_gradle/RandomQuotes/RandomQuotesApp/build/outputs/apk/RandomQuotesApp-debug-unaligned.apk, android_gradle/RandomQuotes/RandomQuotesApp/build/outputs/apk/RandomQuotesApp-debug.apk, android_gradle/RandomQuotes/RandomQuotesApp/build/outputs/apk/RandomQuotesApp-release-unaligned.apk, android_gradle/RandomQuotes/RandomQuotesApp/build/outputs/apk/RandomQuotesApp-release.apk, android_gradle/RandomQuotes/RandomQuotesWidget/build/outputs/apk/RandomQuotesWidget-debug-unaligned.apk, android_gradle/RandomQuotes/RandomQuotesWidget/build/outputs/apk/RandomQuotesWidget-debug.apk, android_gradle/RandomQuotes/RandomQuotesWidget/build/outputs/apk/RandomQuotesWidget-release-unaligned.apk, android_gradle/RandomQuotes/RandomQuotesWidget/build/outputs/apk/RandomQuotesWidget-release.apk",8,H:\src_with_apk\camilotejeiro_android_quotes_display_apps
https://github.com/PawelTypiak/Weatherial,app/app-release.apk,1,H:\src_with_apk\PawelTypiak_Weatherial
https://github.com/wbrpisarev/barefoot_weather,"app-release.apk, app/app-release.apk",2,H:\src_with_apk\wbrpisarev_barefoot_weather
https://github.com/richard-mihalovic/SpeedReading,SpeedReading/apk/SpeedReading-debug.apk,1,H:\src_with_apk\richard-mihalovic_SpeedReading
https://github.com/icaynia/DMXArio,app/app-release.apk,1,H:\src_with_apk\icaynia_DMXArio
https://github.com/TTTDevs/NextCloudBookmarksAndroid,"Test APK/app-release.apk, app/app-release.apk",2,H:\src_with_apk\TTTDevs_NextCloudBookmarksAndroid
https://github.com/zabbat/autoreply,app/app-release.apk,1,H:\src_with_apk\zabbat_autoreply
https://github.com/soynerdito/BlueSound,ReleaseBuild/BlueSound.apk,1,H:\src_with_apk\soynerdito_BlueSound
https://github.com/StephenVanSon/TutorMe,app/app-release.apk,1,H:\src_with_apk\StephenVanSon_TutorMe
https://github.com/joielechong/CountryCodePicker,"release/app-release.apk, release/sample-debug.apk",2,H:\src_with_apk\joielechong_CountryCodePicker
https://github.com/aravindsagar/ScreenShift,"app/release/ScreenShift_1.0.apk, app/release/ScreenShift_1.1.apk",2,H:\src_with_apk\aravindsagar_ScreenShift
https://github.com/abhijay94/Base-64-Encode-Decode,"app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk, app/build/outputs/apk/app-release-unaligned.apk",3,H:\src_with_apk\abhijay94_Base-64-Encode-Decode
https://github.com/cn09876/android_sqlite_listview_httppost_demo,"app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk",2,H:\src_with_apk\cn09876_android_sqlite_listview_httppost_demo
https://github.com/KonradIT/goprohero,"GoProHERO4Controller/app/build/outputs/apk/app-debug-unaligned.apk, GoProHERO4Controller/app/build/outputs/apk/app-debug.apk, GoProHERO4Controller/app/build/outputs/apk/app-release-unaligned.apk",3,H:\src_with_apk\KonradIT_goprohero
https://github.com/TheFinestArtist/MovingButton,sample/sample-release.apk,1,H:\src_with_apk\TheFinestArtist_MovingButton
https://github.com/vishalkuo/FuturesRevealed,android/app/app-release.apk,1,H:\src_with_apk\vishalkuo_FuturesRevealed
https://github.com/jhoon/nfc-sample,app/app-release.apk,1,H:\src_with_apk\jhoon_nfc-sample
https://github.com/cahergil/Farmacias,app/app-release.apk,1,H:\src_with_apk\cahergil_Farmacias
https://github.com/ZhenisMadiyar/UniversityGuide,"app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk",2,H:\src_with_apk\ZhenisMadiyar_UniversityGuide
https://github.com/etdev/Altcoin,"app/app-release.apk, app/app.apk",2,H:\src_with_apk\etdev_Altcoin
https://github.com/fenfir/mtg-familiar,"APKs/mtgfam_1.1.0.apk, APKs/mtgfam_1.1.1.apk, APKs/mtgfam_1.2.0.apk, APKs/mtgfam_1.2.1.apk, APKs/mtgfam_1.3.apk, APKs/mtgfam_1.4.apk, APKs/mtgfam_1.5.apk, APKs/mtgfam_1.6.apk, APKs/mtgfam_1.7.0.apk, APKs/mtgfam_1.7.1.apk, APKs/mtgfam_1.7.2.apk, APKs/mtgfam_1.7.3.apk, APKs/mtgfam_1.8.0.apk, APKs/mtgfam_1.8.1.apk, APKs/mtgfam_2.0.2.apk, APKs/mtgfam_2.0.3.apk, APKs/mtgfam_2.1.0.apk, APKs/mtgfam_2.1.1.apk, APKs/mtgfam_3.0.1.apk, APKs/mtgfam_3.0.2.apk, APKs/mtgfam_3.1.0.apk, APKs/mtgfam_3.1.1.apk, APKs/mtgfam_3.1.2.apk, APKs/mtgfam_3.2.0.apk, APKs/mtgfam_3.2.1.apk, APKs/mtgfam_3.2.2.apk, APKs/mtgfam_3.2.3.apk, APKs/mtgfam_3.2.4.apk, APKs/mtgfam_3.2.5.apk, APKs/mtgfam_3.2.6.apk",30,H:\src_with_apk\fenfir_mtg-familiar
https://github.com/narenbudhwani/Fact-app,app/app-release.apk,1,H:\src_with_apk\narenbudhwani_Fact-app
https://github.com/yodiwo/plegma,Android/Hexiwear/app/app-release.apk,1,H:\src_with_apk\yodiwo_plegma
https://github.com/plattysoft/Leonids,LeonidasExamples.apk,1,H:\src_with_apk\plattysoft_Leonids
https://github.com/lerignoux/droid_control,droid_control/droid_control-release.apk,1,H:\src_with_apk\lerignoux_droid_control
https://github.com/derekwilson/RamEater,"AndroidSupport/releases/v1.0.0/RamEater.apk, AndroidSupport/releases/v1.0.1/RamEater.apk, AndroidSupport/releases/v1.0.2/rameater-release-1.0.2.apk, AndroidSupport/releases/v1.0.3/rameater-release-1.0.3.apk, AndroidSupport/releases/v1.0.4/rameater-release-1.0.4.apk, AndroidSupport/releases/v1.0.5/rameater-release-1.0.5.apk, AndroidSupport/releases/v1.0.6/rameater-release-1.0.6.apk, AndroidSupport/releases/v1.0.7/rameater-release-1.0.7-3aff9a2.apk",8,H:\src_with_apk\derekwilson_RamEater
https://github.com/michael71/ItopEnterprise,app/app-release.apk,1,H:\src_with_apk\michael71_ItopEnterprise
https://github.com/akuvisur/notification_diary,app/app-release.apk,1,H:\src_with_apk\akuvisur_notification_diary
https://github.com/rizwan95/Idroidwarz,app/app-release.apk,1,H:\src_with_apk\rizwan95_Idroidwarz
https://github.com/Ibercivis/OdourCollect,app/app/app-release.apk,1,H:\src_with_apk\Ibercivis_OdourCollect
https://github.com/unsftn/unsmobile,UNS/app/app-release.apk,1,H:\src_with_apk\unsftn_unsmobile
https://github.com/kyze8439690/ResideLayout,demo.apk,1,H:\src_with_apk\kyze8439690_ResideLayout
https://github.com/mcprog/ragnar,"releases/android-release.apk, releases/ragnar2.1.0beta.apk, releases/ragnar2.2.0beta.apk, releases/ragnar2.3.0.apk",4,H:\src_with_apk\mcprog_ragnar
https://github.com/jpsierens/sleep-meter,app/sleepmeter v1.0.apk,1,H:\src_with_apk\jpsierens_sleep-meter
https://github.com/anisc/Farkesmatal9ach,"android/CandyTapV2.apk, android/CandyTapv1.apk, android/android-release.apk, android/candytap.apk",4,H:\src_with_apk\anisc_Farkesmatal9ach
https://github.com/Doctor-Andonuts/taskwarriorandroid,app/app-debug.apk,1,H:\src_with_apk\Doctor-Andonuts_taskwarriorandroid
https://github.com/rulogarcillan/PainLog,app/app-release.apk,1,H:\src_with_apk\rulogarcillan_PainLog
https://github.com/project-manatee/manatee-android,app/app-release.apk,1,H:\src_with_apk\project-manatee_manatee-android
https://github.com/jonatantierno/huggingNepal,app/app-release.apk,1,H:\src_with_apk\jonatantierno_huggingNepal
https://github.com/thbz/hanguldrill,app/app-release.apk,1,H:\src_with_apk\thbz_hanguldrill
https://github.com/hyemdooly/DIMIBOB-for-Android,app/DIMIBOB.apk,1,H:\src_with_apk\hyemdooly_DIMIBOB-for-Android
https://github.com/rameshvoltella/RWeekCalendar,Screens/apk/v4.apk,1,H:\src_with_apk\rameshvoltella_RWeekCalendar
https://github.com/MikeCroall/TrumpBot,Android/TrumpBot/app/app-release.apk,1,H:\src_with_apk\MikeCroall_TrumpBot
https://github.com/no-go/TextThing,app/release/click.dummer.textthing.apk,1,H:\src_with_apk\no-go_TextThing
https://github.com/eleybourn/Book-Catalogue,Book-Catalogue-Maint-release-170701.apk,1,H:\src_with_apk\eleybourn_Book-Catalogue
https://github.com/DramaticLiberty/Speak2Copyright,apk/app-release.apk,1,H:\src_with_apk\DramaticLiberty_Speak2Copyright
https://github.com/Abhinav1997/PixelFishes,app/app-release.apk,1,H:\src_with_apk\Abhinav1997_PixelFishes
https://github.com/seanmonstar/ServiceDroid,ServiceDroid-release.apk,1,H:\src_with_apk\seanmonstar_ServiceDroid
https://github.com/rwoodley/SteamSpace,AndroidApps/FeatureDetectorApp/app/app-release.apk,1,H:\src_with_apk\rwoodley_SteamSpace
https://github.com/alaskalinuxuser/app_justnotes,"app/justnotes_1_0.apk, app/justnotes_1_2.apk, app/justnotes_1_3.apk, app/justnotes_1_5.apk, app/justnotes_1_6.apk, app/justnotes_1_7_1.apk, app/justnotes_1_8.apk, app/justnotes_1_9.apk, app/justnotes_2_0.apk",9,H:\src_with_apk\alaskalinuxuser_app_justnotes
https://github.com/bladestery/Sapphire,"example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/dep/dependencies.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_0.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_1.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_2.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_3.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_4.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_5.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_6.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_7.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_8.apk, example_apps/AndroidStudioMinnie/sapphire/build/intermediates/split-apk/debug/slices/slice_9.apk, example_apps/AndroidStudioMinnie/sapphire/build/outputs/apk/sapphire-debug.apk",12,H:\src_with_apk\bladestery_Sapphire
https://github.com/tamzi/sophia,"AndroidChatDemo/ChattDemo Main/bin/ChattDemo.apk, AndroidChatDemo/ChattDemo.apk, AndroidCustomToast/bin/AndroidCustomToast.apk, AndroidGif/AndroidGif/bin/AndroidGif.apk, AndroidReadWriteTextFile/bin/AndroidReadWriteTextFile.apk, AndroidSQLiteTutorial/AndroidSQLiteTutorial/bin/AndroidSQLiteTutorial.apk, AndroidSQLiteTutorial/bin/AndroidSQLiteTutorial.apk, Calsheet/bin/Calsheet.apk, CutomListViewImage/bin/CutomListViewImage.apk, Dzinger/bin/Dzinger.apk, GalleryImageview/bin/GalleryExample.apk, JSONParsingTutorial/bin/JSONParsingTutorial.apk, ReadFileAssets/ReadFileAssets/bin/ReadFileAssets.apk, ReadFileAssets/ReadTextFile/bin/ReadTextFile.apk, Season4/app/app-release.apk, SimpleApp/bin/SampleAppp.apk, ToastSample/bin/ToastSample.apk, android-image-filter-ndk/out/production/ImageProcessingTest/ImageProcessingTest.apk, androidContacts/ContactsTutorial/app/app-release.apk, bejewelled/bin/Bejeweled.apk, databaseDemo/bin/mina.android.DatabaseDemo.DatabaseDemo.apk, databaseToListViewDemo/app/build/outputs/apk/app-debug-unaligned.apk, databaseToListViewDemo/app/build/outputs/apk/app-debug.apk, handfootball/handfootball/bin/handfootball.apk, menus/bin/AndroidMenus.apk, note/Note/bin/Note.apk, puzzleGame/bin/PuzzleGame.apk, puzzleGame/bin/puzzle.apk, readAndWriteTextFile/AndroidReadWriteTextFile/bin/AndroidReadWriteTextFile.apk, splashScreenDemos/SplashDemo/bin/SplashDemo.apk, studentDetails/StudentDetails/bin/StudentDetails.apk, theBible/app/build/outputs/apk/app-debug-unaligned.apk, theBible/app/build/outputs/apk/app-debug.apk, trivia/app/build/outputs/apk/app-debug-unaligned.apk, trivia/app/build/outputs/apk/app-debug.apk",35,H:\src_with_apk\tamzi_sophia
https://github.com/ri144/tod,"build/outputs/apk/teleop-debug-unaligned.apk, build/outputs/apk/teleop-debug.apk",2,H:\src_with_apk\ri144_tod
https://github.com/enricocid/Simply-Solid,project/app/app-release.apk,1,H:\src_with_apk\enricocid_Simply-Solid
https://github.com/peterphalen/dronestream,app-debug.apk,1,H:\src_with_apk\peterphalen_dronestream
https://github.com/crazyhitty/minx,app/app-release.apk,1,H:\src_with_apk\crazyhitty_minx
https://github.com/civyshk/rpncalc104k,"app/rpncalc 18 3.1.2.apk, app/rpncalc104k (10 v2.1.2).apk, app/rpncalc104k (11 v2.1.3).apk, app/rpncalc104k (12 v2.1.4).apk, app/rpncalc104k (13 v3.0.0).apk, app/rpncalc104k (3 v2.0).apk, app/rpncalc104k (8 v2.1).apk, app/rpncalc104k (9 v2.1.1).apk",8,H:\src_with_apk\civyshk_rpncalc104k
https://github.com/sabudbai/wificodeeditor-ace,app/app-release.apk,1,H:\src_with_apk\sabudbai_wificodeeditor-ace
https://github.com/MCD-50/Airflow,app/app-release.apk,1,H:\src_with_apk\MCD-50_Airflow
https://github.com/vinceiv/Amidst,"Amidst/app/app-paid-release.apk, Amidst/app/app-release.apk",2,H:\src_with_apk\vinceiv_Amidst
https://github.com/HarryXR/SimpleNews,SimpleNews.apk,1,H:\src_with_apk\HarryXR_SimpleNews
https://github.com/DeveloperPaul123/FilePickerLibrary,app/app-release.apk,1,H:\src_with_apk\DeveloperPaul123_FilePickerLibrary
https://github.com/kylecorry31/ShutUpAndDrive,app/app-release.apk,1,H:\src_with_apk\kylecorry31_ShutUpAndDrive
https://github.com/theblixguy/Monochrome,app/Monochrome_1.1_rev_6.apk,1,H:\src_with_apk\theblixguy_Monochrome
https://github.com/samuelpratt/Sudoku,app/app-release.apk,1,H:\src_with_apk\samuelpratt_Sudoku
https://github.com/nburn42/crimsonandroid,app/app-release.apk,1,H:\src_with_apk\nburn42_crimsonandroid
https://github.com/MohammadAlBanna/Swift-Braille-Soft-keyboard,SwiftBraille.apk,1,H:\src_with_apk\MohammadAlBanna_Swift-Braille-Soft-keyboard
https://github.com/XuDaojie/DeveloperSettings,app-release.apk,1,H:\src_with_apk\XuDaojie_DeveloperSettings
https://github.com/wwrrss/DolarPy,app/app-release.apk,1,H:\src_with_apk\wwrrss_DolarPy
https://github.com/wwerner/Proximizer,app/app-release.apk,1,H:\src_with_apk\wwerner_Proximizer
https://github.com/fervil88/uses-and-likes,app/app-release.apk,1,H:\src_with_apk\fervil88_uses-and-likes
https://github.com/lesjaw/Olmatix,olmatix/olmatix-release.apk,1,H:\src_with_apk\lesjaw_Olmatix
https://github.com/nick11roberts/Llama,"QuantumLlama/mobile/mobile-release.apk, QuantumLlama/mobile/wear-release.apk, QuantumLlama/wear/wear-release.apk",3,H:\src_with_apk\nick11roberts_Llama
https://github.com/rosenpin-deprecated/Assist-Me,"app/app-debug.apk, app/app-release.apk",2,H:\src_with_apk\rosenpin-deprecated_Assist-Me
https://github.com/jasonchoimtt/OWCRemote,releases/OWCRemote-1.0.apk,1,H:\src_with_apk\jasonchoimtt_OWCRemote
https://github.com/andryr/guitar-tuner,app/app-release.apk,1,H:\src_with_apk\andryr_guitar-tuner
https://github.com/SmBe19/LD34,export/LD34.apk,1,H:\src_with_apk\SmBe19_LD34
https://github.com/rycus86/TriangularWatchFace,"signed/mobile-release.apk, signed/wear-release.apk, signed/wear-wear1-release.apk, signed/wear-wear2-release.apk",4,H:\src_with_apk\rycus86_TriangularWatchFace
https://github.com/mikemilla/wordnerd-android,app/app-release.apk,1,H:\src_with_apk\mikemilla_wordnerd-android
https://github.com/neilw4/connect4scala,c4scala-release-final.apk,1,H:\src_with_apk\neilw4_connect4scala
https://github.com/bewantbe/audio-analyzer-for-android,"Release/audio-analyzer-for-android_v0.9.apk, Release/audio-analyzer-for-android_v1.0.apk, Release/audio-analyzer-for-android_v1.2.apk, Release/audioSpectrumAnalyzer-release-v1.6.8.apk, Release/audioSpectrumAnalyzer-release-v1.6.9.apk, Release/audioSpectrumAnalyzer-release-v1.6.apk, Release/audioSpectrumAnalyzer-release_v1.3.3.apk, Release/audioSpectrumAnalyzer_v1.3.1.apk, Release/audioSpectrumAnalyzer_v1.3.apk",9,H:\src_with_apk\bewantbe_audio-analyzer-for-android
https://github.com/deeepaaa/Captionr,app/captionr.apk,1,H:\src_with_apk\deeepaaa_Captionr
